Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),GDP per Capita (USD),Percentage GDP Health Expenditure,Unemployment (%),Urban Population,Population,Age Dependency Ratio (%),Life Expectancy
Spain,ESP,2010,0.28001,0.976577,0.719542,5.271059,1.40864,3.454534,0.904203,42733.977405738784,11.573294298321501,5.2537075768284085,245150.3012312862,367488.6120174029,56.58541759935359,64.226153653594
Spain,ESP,2011,0.280047,0.976612,0.723788,5.272378,1.412485,3.46059,0.903373,14740.134624309418,10.973831617389536,4.620662896407535,9238154.457510818,18036019.634308986,58.853708426501015,84.84982563241405
Spain,ESP,2012,0.280139,0.976649,0.726458,5.274071,1.417659,3.470575,0.902213,32815.517904194036,6.987725154770036,10.403152290775788,7686056.841389916,11645688.020890856,66.29589238239065,61.84462270592403
Spain,ESP,2013,0.280297,0.976705,0.729313,5.275748,1.42612,3.480882,0.900545,8473.484037528464,19.590908920466195,4.114874528374121,2372669.3827173747,4039973.6073376816,66.68613699564804,84.6457084602133
Spain,ESP,2014,0.280512,0.976732,0.732196,5.277069,1.43511,3.49155,0.898279,37651.773201232165,5.256288141374482,2.1161148011465176,2283614.2597117913,3587541.775622554,60.077986497278275,75.44915192197168
Spain,ESP,2015,0.280801,0.976793,0.733379,5.278341,1.446569,3.506859,0.895117,24192.34641891764,7.236504739045601,14.353958853865471,1295304.272770936,2139666.82126536,61.80676954211198,78.51725777965088
Spain,ESP,2016,0.281139,0.976831,0.733354,5.279232,1.456723,3.522661,0.890794,1813.0934450753698,12.475657012530547,11.397202052439349,5999226.702512514,9728343.37106284,42.02682118465304,60.445895748458994
Spain,ESP,2017,0.281539,0.976917,0.730626,5.280279,1.468868,3.538359,0.885003,14553.719283355615,4.115339535051231,14.867860286342,1162522.7796587357,1505072.8220388035,43.22771699140158,64.92496220590287
Sri Lanka,LKA,2010,0.232103,0.566733,0.138608,3.356974,0.663689,3.466103,1.016419,28454.374329798204,10.455125454260681,2.6602124955802164,1246269.7349552484,2086446.0671879356,53.18727267366205,64.95316590885203
Sri Lanka,LKA,2011,0.232732,0.567048,0.141359,3.359212,0.663985,3.461686,1.006076,20501.817665789447,14.018281057536212,5.295119182607045,9694984.226614237,18393317.417109698,35.11515328977241,72.37639963940066
Sri Lanka,LKA,2012,0.233449,0.567368,0.143861,3.361395,0.6636,3.456717,0.995942,45515.826948803006,14.020898062227312,12.509132033637895,5694503.064529611,9915713.99110569,45.662031521875065,72.84761955756446
Sri Lanka,LKA,2013,0.234254,0.56771,0.146334,3.363413,0.664112,3.45255,0.986185,4736.109556574095,17.619362843295594,14.790046337066453,7329116.686134668,11031243.007216463,50.46357926747723,77.40775858895417
Sri Lanka,LKA,2014,0.235121,0.568039,0.14954,3.365168,0.663702,3.449242,0.976719,38217.82287610205,7.669025626746667,10.328185310262716,3761891.13869461,7356107.383907832,54.69324871345421,62.180771802949806
Sri Lanka,LKA,2015,0.236051,0.568386,0.152628,3.366906,0.664022,3.446117,0.967582,41218.41028176875,13.045370910947835,11.487614295841189,3006610.431383623,5635814.296937785,49.7368935916103,82.88241818475316
Sri Lanka,LKA,2016,0.237027,0.568732,0.155748,3.368449,0.664479,3.444301,0.958813,30279.524392093317,18.95105955175251,6.604210194850164,8000280.2315706825,15762799.06173027,65.96433007619427,81.49412213517502
Sri Lanka,LKA,2017,0.238045,0.569095,0.159144,3.369917,0.665203,3.44333,0.950453,40677.61532465944,18.84676365815623,5.087587891087129,3787000.251365647,6984197.567207591,68.00282435914293,62.246018257629345
Sudan,SDN,2010,0.173777,0.743832,0.134235,4.870479,1.328061,3.785771,0.6452,33097.17985478116,17.301550506339904,8.195074011358232,7374167.350178813,12763301.538607037,39.09322760972013,68.35627837924181
Sudan,SDN,2011,0.174054,0.744296,0.136002,4.874416,1.341314,3.78556,0.645619,14991.082022062632,16.029491341519673,13.38314545347199,4095341.8868435924,6662060.91613648,45.31869166431177,60.660309752435595
Sudan,SDN,2012,0.17436,0.744788,0.137811,4.878469,1.355269,3.786371,0.645974,4175.520870070904,2.3178446894632536,6.837887170291691,3408450.0724641476,6775925.720837151,38.62772296372991,78.20501531998507
Sudan,SDN,2013,0.174694,0.745315,0.139432,4.882673,1.368354,3.785417,0.646243,47292.4958897365,4.1838313131154745,5.467258896429215,2487654.128967065,4666347.606332732,58.266604275207314,64.02469458778255
Sudan,SDN,2014,0.175049,0.745866,0.141422,4.886903,1.381439,3.783243,0.646408,2769.008187872589,19.3206945420012,10.019291506244645,7488733.048746244,10562210.769483592,62.99708418195716,83.54299915672593
Sudan,SDN,2015,0.175417,0.746423,0.143413,4.890963,1.392091,3.782896,0.646411,19223.81720554177,15.977197052054004,6.43853665951968,9468307.19881829,13429625.649038306,63.09845852692209,82.56188872801164
Sudan,SDN,2016,0.17579,0.746978,0.144902,4.894983,1.402217,3.7815,0.64622,31447.678377067332,12.68764805210484,14.05838002273086,2036533.0611361363,3891866.2698476543,66.89189027211454,67.04880351844733
Sudan,SDN,2017,0.176167,0.747536,0.147025,4.899048,1.408446,3.781451,0.645813,20088.45964796011,6.135303420704613,7.318014561210719,846333.5097149764,1141888.4492906136,67.91843984192747,84.51183870675553
Suriname,SUR,2010,0.185436,0.86546,0.287534,4.536963,0.681531,4.027658,1.771608,10376.502390198564,11.87570945827841,5.751077201960456,6791916.994236579,8509696.691215293,43.29824631955564,64.96324817404907
Suriname,SUR,2011,0.185616,0.865887,0.290762,4.54052,0.682244,4.029737,1.771161,6513.3206793579875,15.015626797711267,11.98726085134455,9263457.50993199,15565881.10383989,49.86192248495439,80.84757583348959
Suriname,SUR,2012,0.18582,0.866393,0.293688,4.544447,0.684119,4.028037,1.770513,7174.4167419463965,15.240416715059206,5.53770235624204,8728954.898992728,11874134.26699875,64.65995508863978,81.78477109533411
Suriname,SUR,2013,0.186042,0.866956,0.297263,4.548572,0.68571,4.024939,1.769609,47680.01628696984,9.910761737156708,14.949002452139855,7340993.533347123,10535104.33244466,49.09690283284344,73.64293077598593
Suriname,SUR,2014,0.18628,0.8676,0.300467,4.553196,0.689086,4.014569,1.768336,38892.56644165452,8.058919950008626,8.897005445419884,8201126.616125072,13978009.632162265,42.924841138403515,63.52464586529422
Suriname,SUR,2015,0.186524,0.868296,0.303178,4.558144,0.691755,4.00594,1.766553,1318.6169590693453,17.25821844661515,4.966053468793085,6707005.452459758,12862540.720722623,67.1885556168084,72.70656388457607
Suriname,SUR,2016,0.186762,0.868995,0.305583,4.563082,0.69657,3.991231,1.76417,10260.08173433958,6.9951983913578335,7.0160729408608935,4257486.880356366,5395128.148960385,65.16225184886221,69.83528207514769
Suriname,SUR,2017,0.186999,0.869735,0.307738,4.56807,0.701883,3.973583,1.76127,45249.669344514674,6.764746378152382,12.81478873237587,7094573.8709160555,9051852.400767136,57.98991870584508,67.60390314808632
Swaziland,SWZ,2010,0.170885,0.606358,0.183707,3.474481,0.794653,3.99976,1.739542,28052.321059660317,6.527089429366455,11.446826712551943,5697670.08884395,7988658.369839631,62.819496270473806,73.67448172657399
Swaziland,SWZ,2011,0.17106,0.606558,0.18459,3.475036,0.796066,4.009237,1.739129,39470.38751685937,7.674394887775694,7.722241436346358,8366207.037801803,14946494.731040519,53.018062423996774,76.62566363884483
Swaziland,SWZ,2012,0.171277,0.606796,0.18498,3.475806,0.797028,4.018618,1.736934,25870.849819809562,2.3922664300694447,3.2632296643815852,3421285.7653512578,5871604.129447426,67.34272853861687,66.80252787467099
Swaziland,SWZ,2013,0.171533,0.60707,0.1858,3.476816,0.797439,4.029336,1.733141,47276.83577239797,13.121627894736935,13.779713581037619,9542743.304694293,11955088.48185194,66.717041435642,83.89733543549936
Swaziland,SWZ,2014,0.171827,0.607392,0.187107,3.478191,0.795512,4.038758,1.727892,34210.91578943425,16.87342365835287,7.823786121762063,4651082.325386323,9241294.99560495,50.755607438746935,82.71890950030146
Swaziland,SWZ,2015,0.172153,0.607751,0.187961,3.479957,0.792187,4.047374,1.721156,22667.608263032205,13.625212713344798,5.863880516740698,2423152.612396344,4721073.642877507,45.01080040785419,84.44889219121819
Swaziland,SWZ,2016,0.172507,0.608139,0.189076,3.482078,0.788665,4.058231,1.713141,44279.116861669936,10.723282150760289,11.3120385360094,7740159.678122626,11880468.27689105,38.726405481426724,84.8219788300727
Swaziland,SWZ,2017,0.172883,0.608545,0.189604,3.484456,0.781635,4.067654,1.704301,16205.213627256579,19.695258475269853,2.866959208866604,7940995.587484573,14378507.051675906,47.40471049338007,67.45467600074328
Sweden,SWE,2010,0.278647,1.059713,0.543179,5.307457,0.622179,4.554698,1.855075,44876.974814979934,9.29536961437921,5.88020776643029,2680338.7347545754,5090624.71498804,69.83105750613036,78.4147871150431
Sweden,SWE,2011,0.278128,1.059432,0.546754,5.305528,0.626063,4.548765,1.850604,22826.883728290024,8.246562256269184,10.874217394511666,7768055.794899723,15224874.730654066,45.20183350853735,60.16901925931402
Sweden,SWE,2012,0.277314,1.059135,0.55088,5.303474,0.634301,4.541678,1.835134,32588.794425022657,3.879461012992964,7.174030665658713,4100285.387262687,7496056.792283461,48.02911518302969,63.14205651262455
Sweden,SWE,2013,0.276273,1.058865,0.555076,5.301412,0.647249,4.533727,1.808595,40253.87328701242,5.804034054175454,6.842275436860588,4869362.983218721,6867686.013006453,34.03307205271353,75.02632000289243
Sweden,SWE,2014,0.275014,1.058557,0.559841,5.299064,0.663567,4.524133,1.770598,48905.933008312735,19.64514235219747,2.0989709760221142,1751332.9127790248,2631039.9371912773,65.15228200624635,65.271903255839
Sweden,SWE,2015,0.2736,1.058289,0.564692,5.297058,0.683427,4.513444,1.721177,8553.930603081699,19.91958255565497,12.32957153830965,6552295.817057277,9351882.12264154,58.662546206903606,82.1455610359448
Sweden,SWE,2016,0.272043,1.058056,0.569377,5.295184,0.706037,4.50042,1.659861,43301.54193897144,3.4877044810105686,8.937738993547056,3625366.0768850455,5772430.120932894,60.91254806626184,70.00310496091356
Sweden,SWE,2017,0.270392,1.05793,0.574608,5.293837,0.729285,4.487911,1.586588,46549.76746192422,19.24280226548601,7.150427738967192,2078828.6221469708,3195681.828748392,61.288186792285146,60.21502119313183
Switzerland,CHE,2010,0.261131,0.95181,0.56666,5.355085,1.027705,3.784536,1.385584,16579.0152127989,12.129367147487814,6.179761096544927,8236485.45677091,12510014.047047572,42.97642660291522,78.76736521765164
Switzerland,CHE,2011,0.261199,0.951758,0.567972,5.353578,1.021057,3.769659,1.383849,2909.8430336316273,2.0722569999673395,3.7777003569347043,8126907.188443353,13912499.172200678,49.209133303290585,76.73683388968279
Switzerland,CHE,2012,0.261315,0.951859,0.569469,5.353,1.015777,3.755501,1.382011,21572.048521293753,9.725615085156587,4.932492192003646,8963057.050892811,12549460.310496546,52.61650060030432,60.43094960505458
Switzerland,CHE,2013,0.261477,0.952091,0.570145,5.35321,1.011389,3.743814,1.38039,24342.34557433102,6.069191187597676,10.556331546283635,6654688.232951446,10025650.882246956,33.07686029331236,61.828106092989195
Switzerland,CHE,2014,0.261684,0.952453,0.571511,5.354199,1.008266,3.731711,1.3792,46307.53845382303,13.095314388833629,12.693875416945295,8449230.302230643,13285183.582502965,35.03537280600017,80.02637685116773
Switzerland,CHE,2015,0.26192,0.952894,0.572819,5.355516,1.00538,3.721917,1.378581,1403.7873714703214,15.757493345402033,14.390541242195564,3841650.6908082906,7482202.35822997,43.47567929715286,80.781967089518
Switzerland,CHE,2016,0.262198,0.953442,0.573503,5.357419,1.00519,3.714226,1.378729,9972.554685853656,3.0986096469893463,7.5797416507434825,5233886.884660803,8558855.811915485,45.60554986353647,77.03837587268373
Switzerland,CHE,2017,0.262487,0.953996,0.573969,5.359393,1.006218,3.70806,1.37969,43915.71111791488,12.3732087483497,8.157606736772033,8039686.0757445805,12091338.106160278,55.75484095038089,65.82187775624861
Syria,SYR,2010,0.189776,0.807688,0.16174,4.93737,1.436926,3.515939,0.620842,43137.536712407025,10.077703506333835,7.256047272793061,7487976.719376965,11648812.199625168,36.51296095596751,81.98828131591715
Syria,SYR,2011,0.189821,0.807937,0.162079,4.939091,1.454372,3.51671,0.621578,19312.97484837921,4.07939813003378,14.887250700887673,580118.3124544874,790571.9985736568,51.39332719657879,67.95713398266474
Syria,SYR,2012,0.189817,0.808232,0.162675,4.942981,1.468562,3.520873,0.622114,21124.010812984354,17.304839573630506,13.661274635069724,5379230.5168718435,8746006.596632805,39.777868503280224,74.37780922743379
Syria,SYR,2013,0.189773,0.808598,0.162463,4.948972,1.479419,3.526188,0.622457,47903.24963040373,5.822834053400808,8.19193076379996,8940841.73160132,11764351.04800772,39.561331050545135,76.5329314783457
Syria,SYR,2014,0.189668,0.808939,0.162264,4.955747,1.488175,3.535209,0.622553,13715.065471642853,7.480029490503471,7.730725871008287,7190847.4309783615,12247428.778150007,64.18649260291522,72.88193383953801
Syria,SYR,2015,0.189505,0.80928,0.162179,4.963043,1.49708,3.547811,0.622425,44987.59949354132,2.606437273300114,7.543305764300962,2916674.594549901,3793667.184871619,57.97561277869238,75.75520001493707
Syria,SYR,2016,0.189272,0.809554,0.160999,4.969284,1.505032,3.563533,0.622098,28004.326843226736,3.017046688772222,10.245824718183835,1175377.8175460217,1653518.8282763627,41.04721048151552,83.99775095198322
Syria,SYR,2017,0.188966,0.809811,0.159349,4.974985,1.510989,3.582073,0.621551,44266.54235312407,18.234832657175787,11.583970750485804,7675102.097675806,10561764.140480863,30.90220722069843,73.64378122526563
Taiwan,TWN,2010,0.257333,0.352477,0.227501,3.443096,0.871849,3.028983,1.966291,44153.1875793242,2.741562497919681,3.854088856085003,1844740.6528050196,3678227.511095459,64.96445013523316,61.24553180866357
Taiwan,TWN,2011,0.258062,0.352493,0.229505,3.444428,0.879166,3.030542,1.980695,48133.070220901835,14.757345427406912,14.892773931085307,4913968.11375112,8908401.79633198,35.37564200437731,60.80715711556237
Taiwan,TWN,2012,0.258838,0.352498,0.231325,3.445436,0.886702,3.030753,1.996229,37548.92308354658,12.566563994967956,3.721125129429133,4962651.105262764,7516593.146753978,53.23773672628623,74.47326544777363
Taiwan,TWN,2013,0.259646,0.352481,0.233199,3.445993,0.894505,3.030585,2.012763,14206.80494243792,4.090107064667769,8.158232202612988,6667581.648528312,8693877.375466364,59.424128376756705,77.36686250128885
Taiwan,TWN,2014,0.26046,0.352433,0.234678,3.445829,0.902378,3.028666,2.029987,2893.214817050344,15.669592391511655,5.998540628124594,7003025.186464956,10167628.81968828,61.863789801545884,62.50916797923125
Taiwan,TWN,2015,0.26129,0.352366,0.236865,3.445642,0.911341,3.024469,2.047974,19549.839835509978,3.9406154781053706,8.804527729543446,6043925.016404226,7655833.301250658,51.214092183132834,74.07285204792949
Taiwan,TWN,2016,0.262127,0.352288,0.238783,3.445336,0.920537,3.021449,2.066616,47496.7034609695,7.17523922230864,13.81617628178762,3158375.5622307416,4664781.628831558,52.78488447983968,82.02280702944546
Taiwan,TWN,2017,0.262939,0.352169,0.240476,3.444566,0.929592,3.016543,2.085573,8449.416625462978,15.579091850476066,5.063681339784409,9034829.122582365,17376322.564671483,60.28116807277761,65.45661713878181
Tajikistan,TJK,2010,0.179821,0.663797,0.109359,2.512845,0.454217,2.536078,2.265389,25569.16203061159,9.10798187183209,14.685873722107033,6553169.795561579,9950903.968692679,53.00280731812273,80.33153047617172
Tajikistan,TJK,2011,0.180081,0.664117,0.110279,2.513985,0.456644,2.537635,2.261661,3408.0480156439517,15.457720331162136,9.76352296957246,9217277.715280993,15277815.799210912,54.123404167029406,64.33709410028371
Tajikistan,TJK,2012,0.180374,0.664468,0.111492,2.515621,0.459245,2.539321,2.255182,12424.95122485996,7.817782680097164,14.953172697360799,9261059.327750191,16286962.07121423,45.76270210105327,77.15750049959834
Tajikistan,TJK,2013,0.180696,0.664838,0.113009,2.517426,0.461736,2.542578,2.246006,47094.004980765385,18.232858795256064,3.6491460714540205,3986066.2281680247,5704616.619515441,40.64370938775907,80.12820118887574
Tajikistan,TJK,2014,0.181038,0.665199,0.114296,2.519074,0.464155,2.54551,2.233952,46416.714442068886,4.195994198534204,3.197360724473447,8061649.856641003,13956959.673013443,48.58296103733568,71.4820392154056
Tajikistan,TJK,2015,0.181397,0.665572,0.115779,2.520781,0.465956,2.54976,2.218595,16049.383442908147,7.687183755730604,2.457277826885402,1718844.8940257754,2936339.0813962817,58.08902930056039,74.10259003739523
Tajikistan,TJK,2016,0.181756,0.665915,0.116935,2.522415,0.468703,2.555986,2.199223,37562.0397004423,10.33816641590226,8.423065910335675,8036981.071052821,9921807.210429814,61.02847290266563,72.07238189720398
Tajikistan,TJK,2017,0.182117,0.666266,0.118226,2.524336,0.470767,2.563961,2.175247,13250.760839037745,6.898351004676202,6.557937207905115,4060220.275859539,6747354.206439688,60.115365634654424,79.5886885763879
Tanzania,TZA,2010,0.162676,0.62297,0.117753,3.587064,0.506353,3.65078,1.536811,46159.07050825338,4.3888252982711595,5.579544449318957,2460105.438166838,4420523.382793397,31.23804197825916,73.4163087534217
Tanzania,TZA,2011,0.162985,0.623369,0.11935,3.591413,0.5072,3.653005,1.53867,47329.18757478819,5.743384567704924,14.260923350118818,9708045.597241705,13601191.666734563,31.748965086861148,72.41061699728634
Tanzania,TZA,2012,0.163329,0.623807,0.120698,3.59692,0.508983,3.655405,1.540585,1779.8971281862778,7.791851968703884,8.683953757646801,648002.4415985495,966736.7099095235,44.59910893090321,61.51034312078394
Tanzania,TZA,2013,0.163695,0.624255,0.122408,3.603347,0.510469,3.658587,1.542611,8682.60245331886,6.913744257625696,14.943373809120756,8791679.026315663,14597770.946103172,45.659423477375924,78.32391523494638
Tanzania,TZA,2014,0.164075,0.624713,0.124353,3.610638,0.512431,3.664645,1.544713,45857.008859203896,2.9984574866890252,5.529388887139267,8855751.537754469,11040192.711821085,39.17284080173414,63.919267607618686
Tanzania,TZA,2015,0.164463,0.625171,0.125833,3.618708,0.514163,3.670488,1.546778,18238.41830812189,16.027709401805016,13.206514115364701,4905201.020968867,8209005.533674958,68.04366134360367,66.55675617359036
Tanzania,TZA,2016,0.164846,0.625609,0.128102,3.627203,0.515843,3.678271,1.548703,48357.75278224579,12.173775160400627,11.709752969063274,2537953.175784004,3607927.15234537,34.97227550187895,79.188044995807
Tanzania,TZA,2017,0.165215,0.626014,0.129857,3.636165,0.518625,3.685748,1.550497,46152.85146612545,10.008245610694928,8.779353170216483,3270528.488633756,5145554.096527562,53.576962856649956,76.92127239519505
Thailand,THA,2010,0.230749,0.540729,0.160564,3.316719,0.789129,3.10254,0.866558,10317.250065672124,15.176356213528424,14.58333127255013,6353725.997325749,12031733.060060462,49.542127803950116,66.87226528822526
Thailand,THA,2011,0.231224,0.540908,0.162663,3.317575,0.789643,3.09972,0.868795,13910.00244784415,10.27565930928022,3.5938482725936094,150073.92030656995,271454.268026416,53.80983052759597,67.12864265493494
Thailand,THA,2012,0.231746,0.54113,0.164607,3.318707,0.791562,3.096663,0.87242,38050.83983035878,18.271530963187207,5.560147374717303,6858443.745922031,13368046.681939121,37.136066516470486,71.52593708765198
Thailand,THA,2013,0.232316,0.541419,0.166388,3.320248,0.795457,3.092496,0.877508,34643.422299608006,16.4551765890066,14.819538519698202,3877681.559754268,7051638.837025388,54.01006289777618,66.6001970972108
Thailand,THA,2014,0.23292,0.54175,0.168323,3.322081,0.802973,3.089677,0.884054,13041.493395438401,7.986423982789474,6.677580139225429,5311672.895012973,9611701.280362494,61.875675934274966,74.80324819831935
Thailand,THA,2015,0.233556,0.542135,0.169914,3.324273,0.81183,3.085864,0.892095,26262.65124821569,5.420582782119849,3.964316577469699,4460255.804007585,8328958.431736602,53.449064160443605,64.85310253412013
Thailand,THA,2016,0.23421,0.54256,0.1719,3.326769,0.826159,3.085204,0.901656,35869.410710850374,14.716779732476574,6.66121597356137,1270962.1617817779,1928314.4773611727,61.69464950606535,60.55036996725929
Thailand,THA,2017,0.234879,0.543035,0.173202,3.329594,0.846268,3.085057,0.912775,6107.926424108824,10.076624890320343,4.989990001959926,3725507.3204529434,5081552.928392466,31.431332849651447,66.41517127265524
Timor,TLS,2010,0.201652,0.501557,0.106672,3.217715,0.618708,3.148584,0.812987,43230.799604460575,3.9183125647540082,14.159964576725157,8750943.011735741,15472669.195665892,46.62735988270321,65.24245074205108
Timor,TLS,2011,0.202176,0.501772,0.107436,3.219337,0.620989,3.145859,0.815572,35248.481476239656,4.240465440966365,13.013133597676513,5367872.09101817,9988112.77687185,68.82122391631086,82.94626988383361
Timor,TLS,2012,0.202665,0.501983,0.108275,3.221363,0.623697,3.143785,0.817857,47356.108207397374,10.6734126716745,10.694510522321906,6229200.100227441,12377813.442447005,62.64887088209923,67.1785351736959
Timor,TLS,2013,0.203106,0.502181,0.109507,3.223739,0.626121,3.141171,0.819777,48824.508206359875,10.102555349626888,12.436012961441769,8616012.627297588,12274438.414034002,44.01475510961101,63.05091274151236
Timor,TLS,2014,0.203493,0.502373,0.1096,3.226384,0.627091,3.139859,0.82133,41260.77427014869,12.33872480289413,5.025243648026503,6796572.967605077,11091651.876636885,57.80882532616703,68.22775956423233
Timor,TLS,2015,0.20382,0.502556,0.110612,3.228908,0.62952,3.139772,0.822557,20820.50345089023,9.45240044396958,13.545392306883867,6324720.554498341,11202008.655410996,43.61836682809027,82.13744935369434
Timor,TLS,2016,0.204071,0.502713,0.110643,3.230988,0.630828,3.138351,0.823439,44865.86751016629,13.492440997266883,5.905745444619018,8058648.951934235,11945755.81490457,52.840440525277195,84.0844500203769
Timor,TLS,2017,0.204231,0.502839,0.110934,3.232661,0.632557,3.139087,0.823885,46005.93325266644,14.560886037963092,13.171026097362596,5542645.533036308,9103610.80490187,32.42825870056167,78.34418167580728
Togo,TGO,2010,0.163519,0.628253,0.102882,2.900814,0.462096,3.655271,0.968807,40042.149157744534,16.82652499090634,4.149795752741791,2161463.9303410384,3390090.3453239915,54.6868205159792,77.74335051742196
Togo,TGO,2011,0.16358,0.628335,0.103011,2.901165,0.463777,3.654932,0.96858,34961.636122481534,8.392252177378362,10.462450713694635,9692872.835302517,12552777.69149925,36.69014398018651,61.20923940813382
Togo,TGO,2012,0.163673,0.628451,0.103405,2.901866,0.466879,3.653918,0.96833,25869.110331211712,17.109197554128517,11.121964167957401,7841972.191247837,15544560.903973876,46.92321120589769,64.25271981888505
Togo,TGO,2013,0.163798,0.628604,0.104169,2.902978,0.470096,3.655243,0.968012,27073.19316228239,4.694084897061226,4.806628116897449,2752577.105527147,4520379.515605848,60.34230900769592,60.239531765255734
Togo,TGO,2014,0.163953,0.628787,0.104926,2.904392,0.474005,3.656653,0.967534,4336.341989245539,17.519408421961895,10.08250921900981,6542129.535414727,8771203.668320762,60.45502362865448,74.55574083633662
Togo,TGO,2015,0.164137,0.629,0.105883,2.90618,0.478484,3.655251,0.966935,3983.363538488924,16.49587641556464,6.293885212901836,9254558.980707474,14315543.58297302,38.99388152108694,81.46043363694088
Togo,TGO,2016,0.164342,0.629215,0.107146,2.908321,0.483072,3.655581,0.966218,48470.044052447716,11.012657369867833,4.7087523244819955,1884543.2244138615,2290987.7309875917,46.20854092674038,81.0412901135315
Togo,TGO,2017,0.164575,0.629457,0.108107,2.910945,0.488984,3.656725,0.9653,21544.903027448294,18.453659932762545,7.925045720176656,5818278.204549656,10192250.95226146,53.1205838053706,60.78693262196171
Tonga,TON,2010,0.235116,0.462064,0.122418,3.287498,0.750351,2.916269,1.123802,17363.53995689368,12.102202066508474,8.761279174761746,2512130.609424439,3092186.794368735,65.30178565664916,74.31685374914245
Tonga,TON,2011,0.235198,0.46213,0.122582,3.288554,0.752465,2.915981,1.126622,48796.41060044168,15.41067847241439,6.620650802048004,2943884.4750779164,5304548.459690702,65.67557915267207,80.83878180447657
Tonga,TON,2012,0.235296,0.462208,0.122967,3.289773,0.754537,2.916819,1.12927,5367.56992105874,11.648790169711448,2.4015297149927406,4615935.857894629,7159629.662264339,57.279464063143266,61.03893724752001
Tonga,TON,2013,0.235406,0.462297,0.123485,3.291173,0.755917,2.916803,1.131653,20914.500091052694,6.75469153074512,3.271613336830792,8541857.015354248,12498931.718275793,52.711506826162775,65.75565872800873
Tonga,TON,2014,0.235521,0.462387,0.123964,3.292675,0.757612,2.917031,1.133653,24470.838910573515,13.25060698857996,13.676335666472749,8046219.111276801,11284245.856830083,47.47392160408175,67.19229761641101
Tonga,TON,2015,0.235639,0.462478,0.124463,3.294251,0.759888,2.91798,1.135172,14012.549063140917,19.710551828341956,11.301096184652812,6371012.854836729,7993352.782885169,41.12697192904976,61.337196660633445
Tonga,TON,2016,0.235762,0.462574,0.125487,3.295908,0.761871,2.918119,1.136137,33352.36930212524,2.334881165058591,12.325607552857036,1975734.4561057803,3240161.376591396,61.080930451113005,61.84259509173997
Tonga,TON,2017,0.235881,0.462664,0.125706,3.297507,0.762905,2.91897,1.136432,30179.692012732194,5.527834590243939,14.777594068391508,3360555.4223817703,5077771.1649071975,32.22449905797145,84.7159342435779
Trinidad and Tobago,TTO,2010,0.176429,0.89744,0.375065,4.626097,0.721305,3.347788,1.733777,18346.198929134505,17.473679041195332,6.063583445139231,8837036.88323736,16599115.869475825,31.054796169444906,75.88758378582486
Trinidad and Tobago,TTO,2011,0.176622,0.897641,0.378484,4.626898,0.721692,3.348171,1.735504,28412.045506873754,19.542638665338373,10.113115387467333,1434808.1570942795,2598138.573071847,43.92945987504881,70.7468863720289
Trinidad and Tobago,TTO,2012,0.176819,0.897829,0.381699,4.627588,0.723219,3.346171,1.736457,31683.2741638954,19.94503576177847,11.918014404148119,3149334.661511348,5085184.509645212,61.4705197607603,77.80523315228609
Trinidad and Tobago,TTO,2013,0.177008,0.897989,0.384127,4.628162,0.724924,3.343334,1.736268,13129.962330732353,13.927706003674977,9.88335476796977,4554583.195336531,8688105.612511586,64.27991409950751,84.28126724379631
Trinidad and Tobago,TTO,2014,0.177185,0.898117,0.386249,4.628612,0.726932,3.341932,1.734628,33905.522044615216,9.280821283557888,11.790632788362153,1486349.2861344097,1796019.9353183077,35.760733202190174,83.73531049810508
Trinidad and Tobago,TTO,2015,0.177349,0.89823,0.38821,4.629014,0.7282,3.337388,1.731302,16093.765605070015,18.488154766775374,10.09632282085675,3455178.07658524,5783456.6367501,69.42014722093766,74.81840324158208
Trinidad and Tobago,TTO,2016,0.177492,0.89832,0.389161,4.629343,0.730056,3.33339,1.725929,21414.592496812307,5.160775669753335,10.361085962356777,6075576.675952804,8411575.20139876,30.142293259784964,65.29081018984867
Trinidad and Tobago,TTO,2017,0.1776,0.898339,0.389696,4.629351,0.731199,3.329938,1.718141,27947.63285536702,15.396446879201065,2.4970414763431523,6720330.189408158,10239456.007715752,43.656507871358684,62.17185647137935
Tunisia,TUN,2010,0.197242,0.836726,0.191282,5.053182,1.623613,3.907511,0.652035,14450.876802102443,3.950255688034196,5.755203745886346,233729.74962216744,370310.77542913205,39.1020355861884,74.42068069034092
Tunisia,TUN,2011,0.197361,0.837061,0.192616,5.056063,1.638566,3.906963,0.652421,29770.530760791284,8.492461307250917,5.215775402677489,7811718.567612882,14403013.557036165,42.136517131017776,71.37762935258161
Tunisia,TUN,2012,0.197489,0.837398,0.194311,5.058981,1.652243,3.906417,0.652763,24936.67285607166,3.942664722098355,12.569442228721293,2055661.9073018348,3536946.376490598,50.957939621244066,66.23185365146783
Tunisia,TUN,2013,0.197619,0.837717,0.195881,5.061831,1.665845,3.908848,0.653002,39936.61523000908,13.423681198171064,4.539224169280197,5958323.490400484,8128444.5973826405,47.04695200839864,67.00629327259833
Tunisia,TUN,2014,0.197751,0.838028,0.197054,5.064683,1.678639,3.908433,0.653095,7242.014536096078,15.035688616791266,11.21913540969978,7728061.293366824,14717331.144308167,48.3040074252185,78.95674607467346
